sensor_index,date_created,private,location_type,uptime,position_rating,Y,X
96079,1608676383,0,0,18818,5,41.81229,-87.66579
96083,1608676403,0,0,18880,0,37.660828,-77.347786
96087,1608676781,0,0,5988,5,38.138493,-120.46446
96101,1608677152,0,0,18882,0,32.221527,34.988895
96103,1608677159,0,0,18837,0,53.004955,-78.81473
96109,1608677998,0,0,44,5,48.545143,-117.876366
96115,1608691831,0,0,18283,5,46.52915,-84.402466
96117,1608743523,0,0,18819,5,38.293964,-122.44958
96119,1608743540,0,0,18881,0,42.29289,-83.073135
96123,1608743549,0,0,18892,5,47.591522,-70.18776
96129,1608743582,0,0,18883,5,54.398598,-126.647385
96135,1608743605,0,0,974,5,39.240726,-121.02577
96139,1608743641,0,0,18928,5,37.267796,-121.924484
96141,1608743648,0,0,7570,0,47.909054,-73.78613
96143,1608743660,0,0,11557,5,42.31433,-122.86774
96145,1608743669,0,0,772,0,52.392414,-126.549706
96149,1608743693,0,0,18922,5,30.231272,-97.87447
96153,1608743716,0,0,760,5,20.42998,104.03475
96159,1608743817,0,0,18819,3,38.570595,-122.77747
96163,1608743834,0,0,16164,5,34.00696,-118.80738
96165,1608743839,0,0,18882,5,40.701286,-80.10733
96173,1608743858,0,0,5780,5,37.76494,-122.16064
96175,1608743861,0,0,18883,5,28.836678,-81.79509
96179,1608743871,0,0,18882,5,43.258804,-79.86056
96183,1608743880,0,0,18886,5,40.502983,-75.38067
96185,1608743891,0,0,18920,5,37.068287,-118.26836
96187,1608743904,0,0,18853,5,37.96421,-122.13666
96191,1608743918,0,0,18945,5,33.65717,-112.03678
96193,1608743927,0,0,18894,5,34.928787,-117.19822
96201,1608743945,0,0,872,5,34.11383,-116.44937
96203,1608743957,0,0,18229,2,37.15169,-118.32748
96205,1608743973,0,0,18848,5,37.36715,-118.394325
96209,1608743993,0,0,18851,4,38.757187,-120.58382
96217,1608744356,0,0,1,5,40.24348,-79.23814
96219,1608744362,0,0,11427,5,45.406605,-75.70879
96225,1608744384,0,0,18874,5,39.08857,-108.544945
96231,1608744411,0,0,350,5,20.027866,-155.72145
96235,1608744596,0,0,18819,5,38.625668,-122.77402
96237,1608748682,0,1,18819,1,47.45978,-123.895164
96241,1608748729,0,0,18819,5,36.65262,-121.73911
96243,1608748732,0,0,18819,5,34.02364,-118.289246
96245,1608748763,0,1,17498,5,47.217037,-123.10621
96247,1608748771,0,0,1776,5,37.469128,-77.485504
96251,1608748788,0,1,18921,5,42.504597,-114.41056
96261,1608748855,0,0,18830,5,44.076866,-121.3659
96273,1608749161,0,0,18887,5,34.078327,-118.46884
96275,1608749167,0,0,812,5,34.017113,-118.49946
96277,1608749174,0,0,18900,5,40.482094,-112.017334
96279,1608749185,0,0,1842,0,46.53153,-122.629265
96293,1608749292,0,0,13142,5,35.63751,-105.894905
96297,1608749301,0,0,13778,5,42.751846,-83.41877
96303,1608749324,0,0,2344,5,18.001734,102.5591
96305,1608749330,0,0,18819,5,42.241566,-121.80869
96307,1608749340,0,0,18880,5,37.52006,-77.445206
96309,1608749346,0,0,8101,5,37.80689,-122.21374
96315,1608762773,0,0,18883,5,37.328503,-121.88296
96317,1608762773,0,0,87,5,25.77748,-100.18819
96319,1608762776,0,0,12773,5,54.10274,-2.79073
96321,1608762779,0,0,7268,5,16.815866,99.13482
96323,1608762786,0,0,18902,2,34.786633,32.463737
96327,1608762795,0,0,18853,5,52.150356,-122.15326
96345,1608762852,0,0,5744,5,18.840637,98.96976
96353,1609025690,0,0,18881,5,38.347015,-122.826836
96357,1609176101,0,0,2504,5,49.65924,-124.02518
96359,1609181127,0,0,7333,5,34.154655,-118.22333
96365,1609184064,0,0,18845,5,17.925423,99.93026
96369,1609184067,0,0,2734,5,48.309544,-122.62299
96375,1609184076,0,0,5563,5,35.186287,-111.65844
96381,1609184092,0,0,18917,5,47.69347,-122.330574
96385,1609184098,0,0,11834,5,39.000637,-122.75141
96391,1609184107,0,0,18823,5,45.567844,-122.660965
96393,1609184112,0,0,554,5,44.043556,-121.28777
96397,1609184118,0,0,18851,5,38.683002,-122.83427
96399,1609184120,0,0,18925,5,42.24382,-70.978836
96401,1609184124,0,0,764,5,8.288894,-62.723473
96411,1609184140,0,0,2274,3,41.183064,-122.28159
96415,1609184151,0,0,18887,5,51.762375,-1.267361
96417,1609184151,0,0,18893,5,37.572437,-122.337616
96423,1609184158,0,0,18865,5,34.110096,-118.266495
96425,1609184165,0,0,18882,5,37.866352,-122.28541
96435,1609184183,0,0,14686,5,52.19427,-113.22832
96437,1609184188,0,0,4816,5,45.373737,-122.69954
96439,1609184193,0,0,18601,5,45.52196,-123.112495
96441,1609184211,0,0,258,0,50.883728,-116.05074
96443,1609184212,0,0,6011,0,46.05014,-118.45739
96447,1609184216,0,0,7581,5,53.790764,-78.89661
96451,1609184241,0,0,117,3,35.425247,-83.37775
96457,1609184246,0,0,18886,5,48.410168,-122.337524
96463,1609184275,0,0,18891,5,32.98943,-117.22459
96467,1609184320,0,0,1756,5,50.593662,-112.82756
96475,1609184360,0,0,18948,5,37.526527,-77.49179
96487,1609184559,0,0,13338,5,34.12905,-118.16779
96489,1609184561,0,1,3836,3,45.547512,-122.81667
96493,1609184590,0,0,18879,5,36.75556,-4.069489
96509,1609184811,0,0,18945,5,44.3056,-120.848305
96513,1609188743,0,0,18884,5,48.483856,-122.32051
96527,1609189073,0,0,18899,0,44.122913,-122.62762
96545,1609189216,0,0,3148,5,47.736225,-122.173836
96551,1609189433,0,0,1778,5,48.427364,-123.38308
96559,1609189555,0,0,18883,5,44.077232,-121.353645
96567,1609189678,0,0,10130,5,42.233097,-70.957855
96571,1609189696,0,0,15746,5,27.737831,85.34524
96575,1609189818,0,0,18887,5,50.00987,-113.63977
96579,1609189936,0,0,7325,5,49.849384,-97.1295
96581,1609189937,0,1,3332,5,47.238678,-122.37984
96583,1609190058,0,0,18900,5,40.4202,-74.2666
96589,1609190533,0,0,12293,5,19.571003,100.30181
96595,1609190908,0,0,13715,5,51.744804,-1.260278
96597,1609191024,0,0,13564,5,51.02913,-115.03353
96599,1609191028,0,0,18877,0,34.647697,-120.303314
96603,1609191040,0,0,18882,5,43.258804,-79.86056
96607,1609191057,0,1,18929,5,34.07487,-118.37086
96609,1609191062,0,0,6141,5,-33.884914,151.21649
96611,1609191068,0,0,18883,5,34.162804,-118.10349
96615,1609191084,0,0,4660,3,38.568176,-122.7709
96617,1609191088,0,0,18832,0,50.287445,-97.35489
96619,1609191120,0,0,5322,5,38.71155,-122.85679
96625,1609191165,0,0,18917,5,51.77344,-1.258291
96627,1609191171,0,0,8304,0,18.19806,99.42972
96629,1609191176,0,0,270,5,50.715424,-113.97585
96631,1609191178,0,0,12301,5,18.55961,98.98885
96633,1609191182,0,0,10552,5,36.470284,-121.229744
96635,1609191298,0,0,19,0,50.22533,-99.44556
96639,1609192321,0,0,18888,5,38.552635,-122.48389
96643,1609258836,0,0,17142,5,38.799755,-121.242546
96645,1609258840,0,0,14,5,37.754463,-106.10837
96649,1609258857,0,0,13927,5,15.116156,105.804375
96651,1609258960,0,0,18817,5,21.063038,105.79476
96653,1609258978,0,0,7677,3,17.980457,102.50776
96661,1609259096,0,0,18894,5,17.972239,102.65176
96677,1609259236,0,0,866,5,34.40571,-119.53287
96681,1609259712,0,0,18882,5,43.23243,-123.37868
96685,1609259728,0,0,2822,5,18.013657,98.88416
96687,1609259732,0,0,18931,5,51.746227,-1.295785
96691,1609259748,0,0,66,5,18.868395,102.48841
96697,1609259815,0,0,32,5,19.586369,97.94744
96699,1609259821,0,0,272,5,47.874813,-121.96962
96713,1609259862,0,0,17073,5,20.987118,105.83983
96715,1609259867,0,0,1748,5,42.245697,-70.95711
96717,1609259882,0,1,18931,3,47.441963,-122.833115
96719,1609259907,0,0,18921,5,39.110634,-122.89285
96721,1609267161,0,0,39,5,37.854275,-122.27282
96725,1609267205,0,0,15583,5,18.017147,102.614845
96727,1609267206,0,0,15706,5,47.90295,-73.78721
96731,1609267222,0,0,18819,5,40.02247,-105.28746
96735,1609267286,0,0,2612,5,47.484222,-122.232216
96737,1609267401,0,0,5628,5,38.661106,-121.20331
96741,1609267526,0,0,18854,5,40.663513,-74.2089
96747,1609268111,0,0,18,5,38.7787,-122.91848
96755,1609268712,0,0,18898,5,43.702145,-87.74039
96759,1609268831,0,0,18890,5,34.59771,-118.154076
96765,1609276359,0,0,18877,5,47.155617,-123.00907
96767,1609276379,0,0,6723,5,37.89099,-122.25146
96771,1609276451,0,0,6311,5,33.827248,-118.175415
96773,1609276471,0,1,18818,3,42.573868,-78.58129
96775,1609276491,0,0,18945,0,38.64962,-120.81293
96777,1609276535,0,0,564,5,51.848705,-8.335105
96781,1609276572,0,0,18894,5,39.65496,-104.95548
96793,1609276839,0,0,36694,5,33.872116,-118.12928
96801,1609276895,0,0,18923,5,38.06055,23.796446
96803,1609276909,0,0,3372,5,47.71562,-117.34981
96805,1609276916,0,0,13924,5,21.041616,105.86959
96811,1609277031,0,0,18874,5,36.155746,-120.34577
96813,1609277051,0,0,3102,0,45.344963,-121.960075
96815,1609277072,0,0,2896,5,41.980316,-87.71655
96817,1609277102,0,0,18894,5,40.583298,-105.09509
96819,1609277123,0,0,7959,5,31.498802,-110.26698
96821,1609277143,0,0,18915,5,34.57802,-117.38099
96833,1609277284,0,0,18819,5,51.05396,-115.16247
96837,1609277325,0,0,11410,5,34.110126,-118.21719
96839,1609277347,0,0,18819,5,18.141678,100.14252
96843,1609278091,0,0,18949,5,35.13877,-106.50773
96855,1609278288,0,1,18888,5,34.023067,-118.28752
96865,1609278800,0,1,384,5,33.752945,-118.32216
96867,1609278862,0,0,11262,5,45.301685,-122.95313
96887,1609278957,0,0,6685,0,40.07114,-120.67413
96891,1609278981,0,0,7219,5,34.38841,-117.38256
96893,1609278987,0,0,18887,5,37.55773,-122.31563
96899,1609279030,0,0,18820,5,30.121431,-95.60936
96903,1609279045,0,0,18891,1,34.225033,-118.50938
96907,1609279054,0,0,15206,5,51.761536,-1.27108
96909,1609279281,0,0,18636,5,39.981155,-74.84626
96911,1609279284,0,1,17713,2,33.90261,-118.28584
96913,1609279285,0,0,18893,5,20.437656,99.88321
96917,1609279337,0,0,8164,0,19.957619,99.81559
96927,1609280741,0,0,18927,5,38.368904,-122.537476
96933,1609280997,0,0,18881,5,41.9274,-87.71574
96935,1609281003,0,0,384,5,33.752266,-118.32161
96937,1609281011,0,0,18853,5,30.250135,-97.720634
96945,1609281083,0,0,18945,5,51.04249,-115.25845
96949,1609281097,0,0,1,5,38.638905,-121.26872
96957,1609281124,0,0,18883,5,35.817,-106.209
96959,1609281140,0,0,18890,5,38.808662,-123.0202
96977,1609359696,0,1,18819,5,37.89705,-122.52831
97003,1609367061,0,1,18918,5,37.522453,-122.34962
97005,1609367065,0,0,18889,5,48.665424,-122.86714
97007,1609367066,0,1,18883,5,36.955963,-122.03256
97013,1609367092,0,1,9281,0,39.27936,-120.16082
97017,1609367099,0,1,18889,5,37.74224,-122.46113
97019,1609367101,0,1,18889,5,47.61819,-122.23262
97021,1609367105,0,1,18920,5,37.262974,-122.03413
97025,1609367191,0,1,18893,5,33.798706,-118.40046
97029,1609367229,0,1,18919,1,37.853474,-122.26057
97045,1609436330,0,0,18895,5,38.44998,-122.4143
97047,1609436334,0,0,3675,5,19.37616,105.776054
97051,1609436355,0,0,18873,5,43.36449,5.319078
97057,1609436419,0,0,18921,5,20.85869,106.68911
97079,1609441937,0,1,8671,5,47.693848,-122.02047
97083,1609441946,0,1,18875,5,37.72001,-122.08407
97087,1609441956,0,1,18883,5,37.773777,-122.4335
97089,1609441960,0,1,14578,5,34.087936,-118.38399
97093,1609441972,0,1,18881,5,37.67754,-121.76513
97095,1609444089,0,0,18888,0,34.837963,-116.685165
97097,1609444096,0,0,18882,5,37.354267,-122.02045
97099,1609444102,0,0,18883,4,44.27422,-121.16705
97101,1609444191,0,0,14664,3,-29.475403,30.248215
97109,1609444212,0,0,18851,5,33.590275,-117.21733
97113,1609444318,0,0,18922,5,50.709476,-120.3718
97121,1609444341,0,0,18806,5,37.952713,-122.27737
97123,1609444347,0,0,15124,5,40.39957,-104.93421
97139,1609451730,0,1,18935,5,37.658127,-122.478355
97149,1609781634,0,0,7115,5,37.988697,-122.33687
97157,1609791912,0,0,18933,5,38.733143,-120.57376
97159,1609872120,0,0,2580,5,-33.671116,150.86757
97171,1609949581,0,1,18889,5,37.150566,-121.99361
97179,1609959028,0,1,18881,5,37.86163,-122.09142
97181,1609959041,0,1,1734,0,47.936024,-122.38085
97185,1609969814,0,0,826,5,32.627876,-115.453575
97187,1609969820,0,0,4594,5,32.552017,-115.066216
97195,1609969867,0,0,10293,5,32.35602,-115.19639
97199,1610031708,0,0,10889,5,39.32611,-104.83777
97207,1610047201,0,0,18815,5,47.54212,-122.388664
97215,1610060706,0,0,18897,5,37.811268,-122.27397
97217,1610060710,0,0,18882,5,40.574978,-74.656334
97237,1610384218,0,0,8269,5,37.33831,-122.10892
97249,1610398079,0,0,18895,5,37.973183,23.718065
97253,1610400116,0,0,18924,5,32.71711,-117.08835
97261,1610488455,0,0,5428,5,49.275635,-124.81579
97265,1610496684,0,0,7651,5,36.22973,-121.77173
97271,1610498504,0,0,3550,5,37.477615,-122.23219
97277,1610556744,0,0,2522,5,37.964108,-122.1292
97279,1610556764,0,0,2226,5,29.743322,-95.23209
97285,1610556835,0,1,9389,5,42.02146,-73.90653
97295,1610556950,0,0,3015,5,47.689663,-116.96259
97303,1610557176,0,0,18924,5,39.86384,-86.1592
97317,1610557219,0,0,3078,5,43.016514,-108.43844
97323,1610557303,0,0,18950,5,39.843323,-86.14876
97333,1610557630,0,0,18950,5,33.59827,-114.59299
97339,1610557644,0,0,2954,5,34.53441,-117.27745
97341,1610557650,0,1,18887,5,44.025764,-121.319
97345,1610557662,0,0,52,0,34.06962,-116.38875
97349,1610557828,0,0,2320,0,45.316452,-121.90919
97371,1610988736,0,0,18855,5,33.597713,-117.733864
97373,1610996731,0,0,18882,5,32.83346,-116.73842
97375,1610998679,0,0,5246,0,-37.884285,178.32672
97377,1611090757,0,0,14745,5,32.654415,-115.49429
97389,1611096825,0,0,1328,5,36.57088,-121.96671
97391,1611160101,0,0,394,5,40.7667,-111.90304
97395,1611160441,0,0,18873,5,33.25788,-97.083046
97397,1611160563,0,0,18949,2,37.17067,-121.81764
97399,1611160602,0,0,18904,0,40.67019,-73.95488
97405,1611161318,0,0,17260,5,38.880966,-76.99802
97409,1611161386,0,0,3049,5,48.95046,-122.14408
97411,1611161419,0,0,18873,5,34.04771,-118.51639
97417,1611166766,0,0,9437,5,39.825497,-86.20009
97427,1611166828,0,0,147,5,39.789505,-86.15559
97433,1611166910,0,0,18920,5,33.181686,-97.11399
97435,1611166939,0,0,17363,5,39.83139,-86.21418
97445,1611167270,0,0,884,5,39.872696,-86.24984
97449,1611167383,0,0,2358,5,39.908146,-86.14379
97499,1611168115,0,0,2369,0,53.801388,-1.782866
97505,1611168145,0,0,13231,5,32.905247,-97.18476
97533,1611168499,0,0,18932,5,42.39541,-83.00889
97537,1611168512,0,0,18818,5,-36.787006,174.7665
97539,1611168516,0,0,18847,5,42.31716,-83.094154
97541,1611168520,0,0,18917,5,42.372158,-82.975494
97543,1611168526,0,0,18885,5,48.770576,-122.40132
97547,1611168665,0,0,5049,5,47.7246,-122.21635
97553,1611168687,0,0,11959,5,42.10528,-85.267525
97561,1611174225,0,0,5016,3,44.9354,-93.15556
97563,1611174227,0,0,7105,5,45.094666,-93.50745
97565,1611174232,0,0,18893,5,39.684696,-123.786026
97579,1611174263,0,0,18927,5,47.03201,-122.91847
97583,1611174271,0,1,18890,5,37.382023,-122.110565
97585,1611174278,0,0,494,5,36.901443,-84.08498
97587,1611174285,0,0,18883,0,43.351326,5.342327
97591,1611174323,0,0,260,5,38.48762,-122.69973
97595,1611174345,0,0,18886,5,37.97465,-122.56291
97597,1611174392,0,0,2836,1,36.562534,-121.93628
97599,1611174448,0,0,5978,5,37.398216,-122.192024
97601,1611174838,0,0,18785,5,48.941868,-122.14714
97603,1611174846,0,0,954,5,-33.748432,150.7
97605,1611174870,0,0,10331,5,48.93109,-122.13643
97609,1611174884,0,1,18881,5,45.526123,-122.683136
97615,1611174898,0,0,18890,5,37.736603,-122.45108
97617,1611174905,0,0,18887,5,43.722042,-111.10959
97619,1611174906,0,0,18853,5,48.95635,-122.14478
97621,1611174909,0,0,18902,5,48.949512,-122.15414
97631,1611174928,0,0,11247,5,40.874775,-111.935684
97633,1611174934,0,0,18897,5,48.92674,-122.13861
97635,1611174939,0,0,18818,3,-37.713814,144.95612
97639,1611175050,0,0,18887,5,48.52005,-122.612946
97641,1611248215,0,0,18854,5,40.65957,-73.98943
97645,1611248236,0,0,1822,5,32.653164,-115.454666
97647,1611248243,0,0,18929,5,39.925755,-105.02234
97649,1611248246,0,0,2662,5,43.01644,-86.047134
97651,1611248255,0,0,18818,5,40.622784,-105.0324
97653,1611248261,0,0,18949,5,37.98375,-122.01567
97657,1611248272,0,0,770,5,40.80336,-81.37361
97663,1611248301,0,0,18879,5,37.312225,-121.88981
97667,1611248310,0,0,18879,5,45.512974,-122.88723
97669,1611248319,0,0,11786,5,47.65918,-122.349205
97671,1611248353,0,0,18896,5,44.155827,-121.37766
97673,1611248415,0,0,18923,5,37.551636,-122.33568
97679,1611249011,0,0,18949,5,43.310467,-86.185905
97681,1611250423,0,0,18920,2,54.70567,25.29908
97683,1611255764,0,0,18935,5,37.37995,-122.122215
97685,1611255780,0,0,18819,5,36.954166,-122.03773
97687,1611255788,0,0,18851,5,54.731033,25.222054
97693,1611255811,0,0,18893,5,37.75615,-122.43612
97695,1611255814,0,0,18819,5,54.678253,25.30291
97699,1611255835,0,0,18891,0,42.989647,-95.35043
97701,1611255886,0,0,281,5,51.6911,-0.783451
97703,1611255892,0,0,18820,5,42.969334,-85.91382
97705,1611255900,0,0,18932,5,37.323067,-121.76752
97709,1611255928,0,0,18887,5,38.586494,-121.484566
97711,1611255947,0,0,984,5,33.882668,-118.16321
97713,1611255971,0,0,648,5,42.964836,-86.16937
97715,1611255986,0,0,18881,5,47.7777,-120.66805
97719,1611256574,0,0,10069,5,47.865364,-121.96417
97721,1611260331,0,0,15998,5,50.399517,-119.21919
97723,1611260341,0,0,18882,5,34.94487,-119.67622
97731,1611260373,0,0,269,5,54.692867,25.266613
97733,1611260377,0,0,18885,5,47.79305,-120.64904
97737,1611260392,0,0,18882,5,49.29604,-117.6479
97739,1611260394,0,0,18929,5,47.211338,-122.44446
97741,1611260397,0,0,18900,5,33.61764,-78.97306
97745,1611260411,0,0,10131,5,33.973495,-78.99759
97747,1611260413,0,0,18838,5,35.0968,-111.53629
97749,1611260419,0,0,6053,5,54.667038,25.099545
97761,1611260825,0,0,18888,5,37.229538,-121.99497
97763,1611260845,0,0,8519,5,47.768723,-120.665016
97765,1611260926,0,0,18905,4,34.969944,-120.566895
97767,1611260944,0,0,18877,5,37.773952,-122.49407
97777,1611260989,0,0,10381,5,47.68596,-122.09177
97779,1611260999,0,0,8551,5,43.626846,-79.35953
97783,1611261015,0,0,9398,1,45.90986,-122.591576
97787,1611261037,0,0,18931,3,57.046112,24.313047
97789,1611261081,0,0,18840,5,47.81434,-120.72373
97791,1611261081,0,0,18892,5,38.77549,-77.28444
97795,1611261198,0,0,18900,5,43.302345,-79.85815
97797,1611261317,0,0,18815,5,34.890697,-120.43301
97801,1611261480,0,0,18886,5,42.348236,-71.16191
97805,1611261486,0,0,18891,5,45.539337,-123.14888
97807,1611261494,0,0,4420,5,37.779415,-122.442986
97811,1611261555,0,0,3138,0,47.761337,-122.864136
97813,1611261561,0,1,18818,0,38.36435,-122.82538
97817,1611261573,0,0,10355,5,35.754963,-78.74034
97821,1611261587,0,0,18928,2,44.58934,-75.16055
97825,1611261598,0,0,18888,5,37.8764,-122.45123
97827,1611261602,0,0,18951,5,47.626926,-122.35294
97829,1611261609,0,0,18882,5,47.612423,-122.538315
97831,1611261739,0,0,8912,5,47.7591,-122.257774
97835,1611261754,0,0,18945,5,45.675125,-110.52715
97837,1611261761,0,0,3998,5,47.273296,-122.77351
97839,1611261769,0,0,5122,5,47.669216,-122.30792
97845,1611262415,0,0,2368,4,44.289814,-72.379425
97847,1611262424,0,0,1904,5,36.74889,-119.797745
97849,1611262449,0,0,1618,5,42.148254,-83.19937
97853,1611262468,0,0,14856,5,42.386242,-82.970795
97855,1611262529,0,1,18888,5,37.87907,-122.0268
97857,1611262537,0,0,18891,5,37.356606,-122.04636
97859,1611262548,0,0,14467,5,37.127197,-121.602974
97865,1611262576,0,0,800,5,39.467583,-123.20181
97879,1611262753,0,0,18887,5,45.52706,-122.71046
97883,1611263060,0,0,18817,5,37.909298,-122.51627
97887,1611263074,0,0,17915,0,39.680504,-122.002625
97891,1611263111,0,0,18885,5,39.135227,-77.65991
97893,1611263175,0,0,5777,5,54.730103,25.272648
97897,1611263341,0,0,6959,4,39.115746,-121.39543
97899,1611263357,0,0,18838,5,53.70867,-1.912576
97901,1611263366,0,0,18949,5,37.757694,-122.45107
97903,1611263384,0,0,15283,5,54.675785,25.212624
97905,1611263393,0,0,5293,5,54.70702,25.180683
97915,1611263442,0,0,18887,5,54.686897,25.412926
97917,1611263450,0,0,18922,5,54.72162,25.227186
97919,1611263540,0,0,6091,0,54.694225,25.210457
97925,1611264116,0,0,16310,5,34.984,-120.4473
97927,1611264129,0,0,18928,5,34.957623,-120.50952
97931,1611264185,0,0,3314,2,45.564365,-121.581345
97933,1611264191,0,0,18852,5,34.89563,-120.48183
97935,1611264197,0,0,18882,5,40.5406,-74.43156
97941,1611264329,0,0,18918,5,34.97245,-120.57233
97945,1611264394,0,0,5692,5,34.59427,-120.142044
97951,1611264418,0,0,18886,5,34.665356,-120.11096
97955,1611264896,0,0,18795,5,34.43665,-117.32451
97957,1611264902,0,0,18889,5,54.679886,25.255571
97959,1611264909,0,0,15118,5,54.715786,25.307705
97963,1611264918,0,0,18856,5,54.660263,25.268192
97965,1611264924,0,0,18831,5,34.51112,-117.32516
97967,1611264930,0,0,18887,5,54.67775,25.267
97969,1611264934,0,0,3268,5,54.671345,25.251398
97973,1611264948,0,0,56,5,54.673107,25.28931
97977,1611265326,0,0,18946,5,54.701992,25.310047
97979,1611265330,0,0,18928,5,54.70372,25.248451
97987,1611265358,0,0,18892,5,34.384064,-117.26819
97995,1611266698,0,0,18929,5,47.514393,-122.263466
97997,1611266710,0,0,18881,5,41.47717,-83.106735
98005,1611266850,0,0,13042,5,34.43937,-119.78641
98009,1611266868,0,0,18819,5,35.166313,-81.54566
98011,1611266874,0,0,18770,5,34.43124,-117.34846
98015,1611266886,0,0,18887,5,54.732414,25.240326
98021,1611266914,0,0,18907,5,45.757683,-122.68983
98027,1611266981,0,0,18949,5,45.33612,-122.725266
98029,1611266986,0,0,18880,5,39.750244,-105.0709
98031,1611266989,0,0,4730,5,45.503254,-122.71192
98033,1611266996,0,0,44954,5,40.008556,-75.041374
98041,1611267304,0,0,18887,5,42.329105,-122.87259
98043,1611267312,0,0,50,5,41.656876,-91.537094
98045,1611267319,0,0,18921,4,47.764748,-120.7886
98047,1611267327,0,1,18887,5,48.44329,-122.8511
98051,1611267340,0,0,18883,5,39.540936,-104.60707
98053,1611267347,0,0,3988,5,45.4902,-122.556206
98055,1611267350,0,0,18819,5,22.290922,114.19941
98057,1611267356,0,0,18903,5,45.50136,-122.4896
98061,1611267488,0,0,18881,5,37.286053,-121.99693
98063,1611267495,0,0,18887,5,45.57183,-122.69347
98065,1611267603,0,0,18929,5,34.853096,-120.41307
98071,1611267622,0,0,18927,5,38.743412,-120.65515
98073,1611267627,0,0,18931,5,37.77584,-122.488846
98085,1611267739,0,0,18856,0,38.656475,-120.74951
98087,1611267746,0,1,18887,5,34.073112,-118.12746
98089,1611267751,0,0,18919,5,38.360626,-122.883995
98091,1611267764,0,0,3434,5,40.14728,-120.889755
98093,1611267772,0,0,18846,5,40.842083,-81.76338
98095,1611267773,0,0,18873,5,37.712944,-122.4828
98099,1611267834,0,0,13657,5,37.83043,-122.22658
98103,1611267842,0,0,18520,5,47.734264,-120.66132
98105,1611267847,0,0,18883,5,47.276592,-122.52276
98109,1611267858,0,0,18945,5,47.796173,-120.63904
98127,1611686031,0,1,190,5,40.524662,-111.898224
98137,1611687752,0,0,18938,5,1.296736,103.770615
98139,1611697562,0,0,14456,4,29.81888,-95.69566
98147,1611852239,0,0,5836,5,39.21337,-121.07762
98149,1611857853,0,0,3764,5,47.6989,-122.29675
98151,1611878136,0,1,1598,5,37.858807,-122.27217
98159,1611942119,0,0,18895,5,34.2283,-118.50225
98167,1611942135,0,0,8847,5,37.179832,-122.02993
98169,1611942136,0,0,18819,5,47.75705,-120.62079
98173,1611942148,0,0,18887,5,34.18783,-117.40002
98179,1611942164,0,0,3442,5,34.10715,-118.20404
98181,1611942168,0,0,18875,5,38.283707,-122.4455
98183,1611942173,0,1,3988,5,45.508427,-122.55871
98185,1611942189,0,0,18818,5,42.710266,-84.441444
98187,1611942202,0,0,18885,5,37.37064,-122.07236
98195,1611943209,0,0,18919,5,38.55418,-121.71699
98197,1611943211,0,0,10189,5,37.864388,-122.18253
98199,1611943221,0,0,18819,5,39.147068,-120.20991
98203,1611943229,0,0,18919,5,32.906723,-84.36012
98205,1611943234,0,0,10561,5,48.894,2.388
98209,1611943245,0,0,18883,5,36.779118,-121.72451
98217,1611943262,0,1,10551,5,40.463276,-79.99802
98219,1611943266,0,0,18884,5,41.707832,-73.84868
98229,1611943428,0,0,6057,0,37.355366,-107.684006
98239,1612195540,0,0,15940,5,54.39604,-126.65411
98241,1612195697,0,1,4220,5,32.72357,-95.20498
98243,1612196197,0,0,18887,2,37.0808,-119.33698
98247,1612199628,0,0,18879,5,-33.90781,151.17615
98249,1612199641,0,0,7219,5,38.488186,-121.53645
98257,1612199707,0,1,16359,5,42.384567,-71.09806
98289,1612200607,0,0,18850,5,-33.97447,151.1092
98293,1612202208,0,0,610,5,-33.809944,151.19115
98295,1612202219,0,0,18948,0,-33.62573,150.70721
98297,1612202335,0,0,18888,5,44.770008,-93.23261
98303,1612202347,0,0,18884,5,36.856216,126.95427
98309,1612202360,0,0,18888,0,36.718002,126.92684
98311,1612202365,0,0,18817,5,36.7853,127.23484
98313,1612202371,0,0,15117,5,36.882626,127.03744
98315,1612202377,0,0,18883,0,36.743145,127.102516
98317,1612202384,0,0,18874,5,36.730522,127.28055
98321,1612202395,0,0,18944,5,36.68524,127.07638
98335,1612202441,0,0,18884,5,36.82759,127.07509
98339,1612202455,0,0,790,0,36.832447,126.991196
98345,1612202473,0,0,18817,5,36.82535,126.852554
98355,1612202501,0,0,18874,5,-33.2082,151.51347
98359,1612202509,0,0,18849,0,-33.274338,149.09447
98365,1612202572,0,0,15160,0,-33.483616,150.2192
98367,1612202577,0,0,18933,5,-32.93858,151.72238
98369,1612202614,0,0,18881,5,-33.70446,150.31311
98371,1612202707,0,0,17,5,40.87649,-124.08011
98375,1612202722,0,0,18879,0,-30.98178,150.2607
98379,1612203921,0,0,6847,5,38.81637,-120.84521
98387,1612203932,0,0,18864,5,-33.708103,150.57513
98391,1612203945,0,0,16626,0,32.1783,-104.4404
98393,1612203958,0,0,18847,5,-33.67749,151.09967
98399,1612203983,0,0,17946,5,44.08597,-121.33226
98401,1612203993,0,0,18918,5,-33.71571,151.00822
98405,1612204056,0,0,18891,5,-33.781,151.093
98407,1612204057,0,0,18875,0,38.5231,-78.4348
98409,1612204069,0,0,18926,5,44.987713,-101.21653
98415,1612204340,0,0,1434,5,55.483612,-125.96713
98419,1612205580,0,0,13891,5,38.55478,-90.25221
98421,1612205587,0,0,1822,5,-33.69559,150.57043
